id,osm_id,way,distance,name,highway
190,203363965,0102000020110F00000900000057202B322F273D418F2B7E8C7895574180DAD28F40273D41516C14E17F955741E596356450273D413D6B214686955741CE5684A261273D41352CE26C8C955741579D36F675273D41F56064F59295574193E1276A80273D41A2CBEB0A96955741538DE37B9F273D4194F3DC859E95574178DBA9BD28283D41B0F853DBBF955741F82D637D66283D417C4A006DCE955741,7.4813814,,secondary
191,1082380749,0102000020110F000003000000D0995C5111273D413EDDA3216A955741C235EF5124273D41018873AE7395574157202B322F273D418F2B7E8C78955741,7.592939,,secondary
192,144175879,0102000020110F000004000000E3491DA681263D41A931B9581A955741ECBB221FCC263D416FF4D73B449557419A1E419402273D4100C8A9B862955741D0995C5111273D413EDDA3216A955741,7.59608,,secondary
193,144175878,0102000020110F000002000000171F243271263D41F773055D11955741E3491DA681263D41A931B9581A955741,7.59608,,secondary
194,616217690,0102000020110F000004000000BA1D11609C253D41851799CC99945741E7FB7A64B7253D41C11792FAA8945741EB0027031B263D41D57BC8F1E0945741171F243271263D41F773055D11955741,7.5961304,,secondary
195,616217691,0102000020110F0000020000009D72A99697253D41F2A9C08A97945741BA1D11609C253D41851799CC99945741,7.6025114,,secondary
196,411826125,0102000020110F000003000000480E6A61CC283D411C222DF4E59557414E80F83CE5283D41C7EDBC08EC9557416A631A3CF5283D411960B1B4EF955741,7.427597,Kuchynská,secondary
197,411826124,0102000020110F000004000000480E6A61CC283D411C222DF4E5955741251B7E4AB4283D41D021AA1EE1955741A296C9D998283D418B449EBADA955741F82D637D66283D417C4A006DCE955741,7.442567,Kuchynská,secondary
198,411826126,0102000020110F000005000000F82D637D66283D417C4A006DCE955741D692360090283D413FF35FF7D5955741B46CC5B49E283D416FAFA0EBD89557414184AF16AD283D4112046EB2DC955741480E6A61CC283D411C222DF4E5955741,7.442567,Kuchynská,secondary
199,327609155,0102000020110F0000040000006A631A3CF5283D411960B1B4EF95574121C30B5B5F293D41F47F4F7F0896574163A8CA39BA293D410AC887271E9657411D07BB37F7293D41A46A15C82D965741,7.3373365,Kuchynská,secondary
200,25520331,0102000020110F000007000000FC031D377F293D41FEA89CE672965741DCDD2289BF293D41BC677D026996574180001F08E1293D413D8C9866659657415CF3DA4C232A3D417841C35D5F96574113C56C0C432A3D41431AA55D5C9657416B7C0B14472A3D41187C08FE5B965741680AF4D55F2A3D4145E782C259965741,7.3241434,Hlavná,secondary
201,25520330,0102000020110F000017000000FC031D377F293D41FEA89CE6729657419E6A7BE84B293D419386FAA67D965741EA4E51D421293D41C5CDE960889657410A4C421509293D410CE75FCD8F965741BD4E3F99FF283D41CF072ED79296574153CB207EF6283D416C15BE2596965741E9183A71E7283D4121F1F3E09C965741085189DBD7283D412725DF36A4965741EF650585C9283D41A0E219AEAB9657414BA229D6BA283D41BB6EABBAB3965741B992A1CBAA283D4145914B52BE965741E31D0A9A84283D4172770DA9DB965741FB89DF597B283D413280F47BE29657410256590475283D4169372AACE69657410320B93E6C283D4111F02757EA9657415884CDAD60283D4198C79BC4EE9657413834DB3638283D41B5747E75FB9657419D36BAADF5273D4168EE93AC0C9757417C03B209D4273D4191991B6F149757411C357116C5273D41488268011897574150369CA0BC273D413A7C95E019975741A92798B09C273D41AEDA893521975741094B060F8C273D418D97EF0225975741,7.487509,Hlavná,secondary
202,24617570,0102000020110F000007000000E199849E322B3D4121138ADB589657410745C8DDFD2B3D41B74772D56196574102B2098A3C2C3D418D7592F26496574162EEA4785F2C3D4104B725BB669657414D2540F6892C3D4156D9A08669965741392BF911AC2C3D41D130521B6C965741E8D6AEBABF2C3D41D7432D916D965741,6.986772,Senická,secondary
203,327609144,0102000020110F0000030000008B08D472D72A3D41135FE71755965741AC932413092B3D4172B440DD56965741E199849E322B3D4121138ADB58965741,7.1972165,,secondary
204,25520332,0102000020110F000002000000680AF4D55F2A3D4145E782C259965741BCFAD6966A2A3D41658B07A654965741,7.311827,,secondary
205,334254493,0102000020110F000002000000BB4D612F7A2A3D41D42E32EF57965741680AF4D55F2A3D4145E782C259965741,7.3062744,Hlavná,secondary
206,319484291,0102000020110F000003000000BCFAD6966A2A3D41658B07A65496574116EC49447C2A3D417D277E57519657419E1512C5892A3D41006718154D965741,7.2844715,,secondary
207,25520296,0102000020110F0000020000005D7747473B2A3D41415599193F9657417A707B454F2A3D41DDD7DCCD43965741,7.3089905,,secondary
208,327609149,0102000020110F000004000000BCFAD6966A2A3D41658B07A65496574106CF59086A2A3D4166F7EEC84F9657419D4D555D632A3D413F6F9C874B9657417A707B454F2A3D41DDD7DCCD43965741,7.305716,,secondary
209,327609146,0102000020110F0000030000007A707B454F2A3D41DDD7DCCD439657415FAF781A782A3D41543DC1B04A9657419E1512C5892A3D41006718154D965741,7.2844715,,secondary
210,319484290,0102000020110F0000030000009E1512C5892A3D41006718154D96574177BF489B8B2A3D414D5E362253965741BB4D612F7A2A3D41D42E32EF57965741,7.2844715,,secondary
211,319484289,0102000020110F0000040000008B08D472D72A3D41135FE71755965741AE413C2C9D2A3D417618E0FE5596574112896C31962A3D41A6F2833356965741BB4D612F7A2A3D41D42E32EF57965741,7.247233,Hlavná,secondary
212,327609145,0102000020110F0000030000009E1512C5892A3D41006718154D965741792327CF9E2A3D4107BF6CFB4F9657418B08D472D72A3D41135FE71755965741,7.247233,,secondary
213,25520295,0102000020110F0000020000001D07BB37F7293D41A46A15C82D9657415D7747473B2A3D41415599193F965741,7.315688,,secondary
214,24617571,0102000020110F000002000000E8D6AEBABF2C3D41D7432D916D96574120F8DEA8ED2C3D41E27F774572965741,6.9655466,,secondary
215,1082504424,0102000020110F00000200000020F8DEA8ED2C3D41E27F77457296574154DC96FD0F2D3D415325F58876965741,6.9506702,,secondary
216,1082504425,0102000020110F00000200000054DC96FD0F2D3D415325F58876965741F925F916392D3D41FDB563607C965741,6.9338646,,secondary
217,1082504426,0102000020110F0000020000001EC749F1D12D3D415EA6C8959596574196047B35072E3D4113FC9E669F965741,6.858576,,secondary
218,365401262,0102000020110F000003000000945BD4D5862D3D41DB2EFB44889657410493B7C9B42D3D41DD42685E909657411EC749F1D12D3D415EA6C89595965741,6.8767447,,secondary
219,1082504427,0102000020110F000002000000569DF22E652D3D414C957FFD82965741945BD4D5862D3D41DB2EFB4488965741,6.9034233,,secondary
220,327609147,0102000020110F000002000000F925F916392D3D41FDB563607C965741569DF22E652D3D414C957FFD82965741,6.9163857,,secondary
221,25520310,0102000020110F00001F00000061428DFAE6233D418ADDB242FC96574169E717A80A243D415310BBB6FC965741F148E70810253D412674F68100975741A94D759A3A253D41AA4133C3019757415463515E5D253D41C95D895C03975741B040CC7C6D253D418320E64804975741B0B3E4DB81253D41A2C1669C059757412697B3B3A4253D41D87D819B089757418C531688B4253D4118205B1F0A9757419A73AAB7C4253D415BEAA40E0C975741BB2704C5CE253D413BC76DAE0D9757410539FFCFD9253D41B0E382D40F9757412ECFD2C144263D41B65B9F35289757416F441D3589263D4193BE361838975741EF9F519B9A263D416B2DB5853C9757414B60E2E6A3263D413FD3C8713E97574131E876EFA9263D417BA36FAA3F975741750936A9B1263D416C3584AF409757413D01334BB7263D41EFBEB54241975741861014E6BF263D413498092042975741FA743427CB263D4183AD7CA842975741924B7878D4263D418DFC9EF242975741C895B1D3DA263D41A58370FE42975741977BD056E1263D4160672ACF42975741E662C1D3E6263D4140A169A7429757416C6523BAEC263D41CCF0AE5442975741E69F396DF2263D41EB7AA3C34197574137C6BCF305273D4167C818973F97574181FE1D9918273D412ED2FC4F3C975741B6AA1BB82F273D41B4C9B08E37975741979932E846273D41D9CE5ABE32975741,8.053664,Malacká,secondary
222,362283753,0102000020110F000002000000094B060F8C273D418D97EF02259757412A4339EC72273D419F1ADEF829975741,7.9960604,Hlavná,secondary
223,362283754,0102000020110F0000020000002A4339EC72273D419F1ADEF829975741979932E846273D41D9CE5ABE32975741,8.016959,Hlavná,secondary
224,753557571,0102000020110F0000030000000536D34C9F233D417479C422FB9657418499E0A7E0233D4181346F30FC96574161428DFAE6233D418ADDB242FC965741,8.503181,,secondary
225,753557572,0102000020110F000004000000F3DFB01C23233D413D5B3725FA9657417BDBB1CC57233D41A028FAE7F99657416C9C90F76F233D413BAACF2DFA9657410536D34C9F233D417479C422FB965741,8.545055,,secondary
226,1082380748,0102000020110F00000200000069352095FB223D41C80E6C70FA965741F3DFB01C23233D413D5B3725FA965741,8.618813,,secondary
227,1082380746,0102000020110F000005000000CCCD731815223D4186495439FB96574130C076B22D223D410047FDA7FB965741421ADF874B223D41A639A4F9FB965741D9D86D0780223D41948E71CBFB96574169352095FB223D41C80E6C70FA965741,8.642996,,secondary
228,4987929,0102000020110F00005A00000067DE79473EF83C416A3FA3E62A9457416C74A0D61BF93C41A7B0EF53349457413CCA806F25FA3C4182348DC13F945741EDCBDB4178FA3C41F1AC347A43945741CAA88587B6FA3C4111D4CB834694574184077685F3FA3C41F368A59F499457412C9C00E02DFB3C41D0AE76724C945741C5EC810E3BFC3C41EC0B6FF8589457417F69D49DDDFC3C4140CA34E4609457413B06B5F384FD3C41B6AB0E2869945741F8B48B96D3FD3C416DEA7FE26D945741FE61EF3827FE3C41B9F53B897394574110D941E14BFE3C413FF795297694574151A710571D003D41DF74974A9C94574117DF29862C003D41E0B596899D9457411D96CD379F013D415193F023B694574196615EDB1E023D41C984A81CC1945741E2F7B43CD2023D41C78DC8FED19457411BA4A0964C033D41ABD52B83DD9457412C6145EED9033D41FC61801AF39457416B4EDDC164043D419BE3675D01955741C8D81AF251053D418C2CE05A0E9557413D3B98608C053D41BE5D8EC012955741A9A779681F063D41A3539A7D1C955741018F465BEB063D41574E987821955741244E0B8C86073D4198CF96FA2D9557410077DE3303083D41CE14BF793C955741FECC0CC010083D41C09F095C3E9557418FC682CB1C083D415EE3E25440955741727DDFC528083D4111664B814295574176991522EF083D41B49266AF67955741C829ADFE74093D41786F2A577A9557419E27E62BE5093D4117153F1882955741BB1CD484570A3D41695DB6DA859557419E5904946A0B3D4151DA8D5588955741C9B0BC19F90B3D41EC4A04748A9557414DF9E74C990C3D4127D0D1968F955741A42CF066400D3D41A984BE549A9557414B36FA3A7E0E3D41128634DEAD95574102790187E10E3D414CED6D4EB69557419BA704722C0F3D41BB30537BBD9557417A9CDA26710F3D41DE3A3F7CC7955741BAC9052537103D419A16C849E7955741918E0C5E3D103D41C1D67249E89557417A609E93E2103D4181536DB5FD955741990BCAA405123D4165B7BBB61D965741738E117E31123D4182C3982B22965741C120D58F56123D41CDABE0F825965741DFB5A1F788123D41D1EE43752A965741FA15CFBADF123D4188FC26AF319657413CC766B3BD133D41EBC5A2F142965741F46B20FE94143D415EC8B813589657415148700833153D41AA38727B67965741899C9CC86B153D41187E12FF6C9657410134B9DB81153D412FFE8BF16E9657418A953B929A153D41E9F648F6709657416BA4E088B6153D414F0AF3F972965741D0EE2B1FDF153D4130DFA9E57596574108D03F8003163D41F51C7BA7789657417AE033775B163D4158CCA4F47C96574109AE5B911A173D4119EDC15382965741E7416EA37B173D41D9E751C583965741EC49AC7040183D419695A70A8996574175EA963D22193D412F018EFF9096574110FD9EB1F6193D413DCD06BF9E9657418CB9F529751A3D41D0361D49AB965741B5601DB7E31A3D411A8C1F3BB9965741BE45B22C741B3D414450EA31C996574161F9B1FEDD1B3D41DD888F6AD196574152E1F6C3FD1B3D418AF11059D2965741DC397571741C3D416EB60490D5965741A02F2EB0321D3D41552BFD3CD6965741D2C4EEBBD31D3D41F0C3E5C5D89657419A2BBE174C1E3D41822A816FDD965741C77021E1A91E3D411DA15E4ADF965741712C12D6EB1E3D4161EB025EDE965741D1ADFE524A1F3D4141936ECBDB9657414700A0E4DF1F3D4157469DDAD79657414D0EC72917203D414CA7CDCAD6965741490FC84A44203D4137F2A0F3D6965741E0B2866774203D4169EE914DD896574162A37B63A1203D4103725552DA9657413C0BF3D9C8203D41F580175BDD965741A0AD866C01213D4155208AE9E2965741010CCA912B213D41E4A77B89E79657412E820FBD91213D4113F799F1F29657413FF28991B3213D41CF6C8619F69657415F4520FCD9213D41CB5A3682F89657414818DD45F1213D4182C54CC1F9965741CCCD731815223D4186495439FB965741,8.783236,,secondary
229,365401261,0102000020110F00002600000040378F4D1B653D4159460402FD9F57417A728E7D20653D414291F6BAFF9F5741F89AC61127653D419A21DCD602A05741EEE5E8E92C653D41E07FC82B05A05741499FA16133653D41F6A3B97207A0574196ADF87840653D41B42FC1900BA05741946247D560653D415735EAEA14A05741B713FDEE6C653D415B146C0119A05741DEBA364178653D411F1F27D41DA057413AB83F268D653D41C6387D6927A0574141E3D9A099653D4199169AFA2CA057418EEC7254A6653D41BFFD7F0832A057418C3DE37CB3653D41CBE4EE6436A05741EDE4BDD5BA653D418F5DCA7F38A05741BDD1B42CC4653D41C4615EC13AA05741772B7029CF653D41F6AE47B23CA05741441E260506663D410B33892946A057417C65BB6C0E663D410261952A48A05741DA254CB817663D4102A07AE24AA05741E33272DC21663D415F5089C74EA057418633C6243C663D41B1CCAAE759A0574185958AE84C663D412829376260A05741DC6CB7B655663D413C3AC57863A057411C9334D45D663D412874501D66A05741CDF7F51B65663D410185C29568A05741B99E8E6774663D4174487D126DA057414429912897663D41B08F60E776A05741823AFD67C8663D41CF9B48A084A05741EA5A3E70EB663D41CE8345AF90A05741C893EDF40C673D41817A26E79CA05741C34BE0442B673D41A1196B6BA8A057416778588B4D673D41E9EC7F17B5A057419C2B2E7E67673D417E4CD346BEA0574150BE2D3479673D41233C0C11C4A057417B6E59CA89673D41D86B5DCEC8A057417FE5A509A3673D4182B14B14D0A057410B4484CCBD673D41282CD429D7A05741950EA31AEA673D41991C34D9E2A05741,6.6546216,,secondary
230,24072728,0102000020110F000003000000950EA31AEA673D41991C34D9E2A05741299FF32B14683D413F4BDDA8EEA05741E1E29C291B683D418B30329FF0A05741,7.2506638,,secondary
231,328763356,0102000020110F00003E000000E1E29C291B683D418B30329FF0A05741B43372B437683D4108BC632FF9A057416A8655DD3F683D41F32380A2FBA05741C49C14B556683D4160A9085402A15741B331CFE166683D41DDFBCA7A06A15741471C0BC271683D41B1EFFFE008A157410D43D0557D683D417A8BDC250BA157411F5B022E8F683D417644995A0EA1574185AC2598BA683D41F9E122D314A1574176292BF3F5683D416E09254321A1574142E4269921693D41DCA64CD228A15741FD3A3EA22E693D41633E52192BA157417298860F37693D41967E2FDE2CA15741D058175B40693D41A59D18872FA15741916C6EE345693D410889756F31A15741118B2AB04B693D415831CF2C34A157417DF3786850693D41819B143037A15741C4FB812F56693D414BF186B53BA1574198BE6EF859693D4126C1BE7E40A1574166DFEBA469693D41B07D18F153A15741A02D59E074693D41251CCA865DA157415F70785A80693D412103A6D766A15741717298338E693D41DAEA2B8673A15741D30A396194693D41E97F46A279A15741026C0E3F9A693D41A10179CE7DA15741114F2AD59E693D41219192F980A15741AB023C6CA5693D414D1DF9B684A15741AC184E6BA9693D4141792F3987A1574155996999B0693D41D20EE56C8AA15741247F881CB7693D41F14542388DA1574156F1B195C0693D4177D6688090A15741925C09A4D2693D4104D81B0897A1574194BB2974E5693D41FA2619779EA15741C6289589EE693D41E4669A27A2A15741AABF63BDF5693D41B189AFB5A5A15741F3BF0A2DFD693D4168E8BC34AAA15741BBBCC532036A3D4132BB1438AEA1574185B98038096A3D41FE2188AEB2A157410EEFDEF0196A3D41BB270577C0A15741844E41CE246A3D413AF2BAC4C8A1574173B0FF282A6A3D41A146965DCCA157412410030D316A3D41EA414F2DD0A157417AECED3E3A6A3D417AD12837D5A1574113FBEBC54E6A3D41A6042FB3DEA157418BC504AB6F6A3D414D3639D7EDA157416309BA7A8D6A3D4147925443FCA15741D2C6AC3BA46A3D41B886074708A25741A2E485F4B56A3D414978DF1412A25741F4C3141ABD6A3D41E7D0C04916A25741879DFC5EC46A3D412A717E511BA257414FBA452BCF6A3D41DAA43D4825A257416D71432CD76A3D41A39B1C7B2CA257416B9B4DBADC6A3D4116CC75C332A25741005C7F0CE26A3D4176F0A7A539A257410D445906E76A3D419A897BAC41A25741A022FFAEEE6A3D4157509D7B4EA257417CC4D32DF26A3D4124C28C3053A25741DD559C87F56A3D41CCCF73D756A257413FE97E51FB6A3D41A2B69E8F5BA2574190C80D77026B3D4124AE18B05FA25741D6F0A4040D6B3D4145E0724E64A257412C98672F6C6B3D4102BE1E588CA25741,7.287211,,secondary
232,24072724,0102000020110F00000B0000002C98672F6C6B3D4102BE1E588CA25741EF25AFEA886B3D4123A06B5398A2574177481635C56B3D41B300F3B8B1A2574167FD5E28DA6B3D41BECCF178BAA2574164182F8BDE6B3D418ACA7C54BCA257416C6A2FA0F26B3D41D1FF92C0C4A2574118FEB8D9FF6B3D41FDA78411C9A25741A207F393086C3D41A3408439CCA2574138938541326C3D41DFAAB75CD8A257413E9058EB656C3D41E0553E75E5A25741F302CADA726C3D41919F308EE8A25741,8.398189,,secondary
233,24072721,0102000020110F000002000000AD3739AD786C3D4106ADF6D0E9A257418CF6F7FE826C3D41A8F3BD04ECA25741,8.659118,,secondary
234,1082307782,0102000020110F000002000000F302CADA726C3D41919F308EE8A25741AD3739AD786C3D4106ADF6D0E9A25741,8.655448,,secondary
235,441589789,0102000020110F00000D0000008CF6F7FE826C3D41A8F3BD04ECA25741C1EB03EFA86C3D4125EF8117F3A2574147079365E26C3D412B17EAB1FBA2574156534B93FA6C3D417D02B57100A35741617D5B8A0B6D3D41A89F803105A357410AB3C514336D3D41C6B46F7813A357410A04ADDA716D3D4126BF54442AA357415552207F886D3D417A88294931A35741D6D978E3A16D3D41530554E137A357411F32684FB96D3D418D5417E83BA3574175669B7DD26D3D411CD7FA0E3EA35741F41ED643F46D3D41D0630C7041A35741F83679502C6E3D4100812CA04BA35741,8.66554,,secondary
236,328763355,0102000020110F00000C00000040812FB26F6E3D41498CF17258A357414333DA1A926E3D41DE9A3AFE5EA357410F1C9D91966E3D41E54393D75FA35741602C0E19A66E3D41C6625F1962A357417F00F6ECB46E3D41E7EC434163A35741B21F0C6BE06E3D41062DE39063A357414E5029C62D6F3D410C1A011264A3574173A7F310596F3D419B32E5E464A357419AE04905826F3D41E48FE25367A3574141E3B7BD9E6F3D41016BFAFC69A35741F27314A1DF6F3D4149262AB170A357417F450BC30E703D4168DFBC0876A35741,8.985926,,secondary
237,35065128,0102000020110F000002000000F83679502C6E3D4100812CA04BA3574140812FB26F6E3D41498CF17258A35741,8.946807,,secondary
238,4987943,0102000020110F000043000000AE79EF2A92733D41BCA1D4D0CAA3574185AF6BF0DB733D41EE93460BE5A35741D2BDC207E9733D411990CE1BE9A357418EFEC711F2733D414FE68A78EBA35741F2A2FE76FB733D4174C2A977EDA3574117457A6506743D41218B18D0EFA35741C7DA1D0F16743D418CAA3887F2A35741CA870A1438743D417FAC5448F8A35741E7B1207454743D412D0E998DFCA357416EF1FAF365743D415C035106FFA35741E375A9FB75743D41DB224A0301A45741901CA14089743D414F087D6603A45741B02BE73DA1743D4100859FBA05A457414DB34B74D1743D411EFA032C0AA4574196D380AADD743D41FF79419F0BA45741551D78F8EB743D41F178A2850DA457412F1A3967FD743D411B58B71F10A4574154C172B908753D417C0DE1F411A4574197F3850E14753D41EEB1F91D14A45741B8BDF11A22753D41EFF98BF716A4574184E32C2B32753D41CA4681F11AA457415AD4576240753D41B496D5FE1EA45741983319394F753D41141FCBBE23A45741567638B35A753D417DC6E08127A45741D5E33873CE753D41C9CB98F749A45741B4CF93813F763D415A210A666DA4574184D75A3B4D763D41D059012771A45741080E437759763D411B00ACAC73A45741F7C28B6A6E763D413726103B77A45741E76D589682763D4129BAF5C379A457416DB7AEDD94763D41956DFE967BA45741D48923B1A8763D418E2328257DA45741AD2A567E08773D415D4263C784A4574174EDB37B32773D41CCB72A5B88A45741E016E7C75A773D413A52B65C8CA4574183FAC7DA9F773D41AC5FF20C94A457417B8EF883B4773D41185284BB96A45741AE2E606BC8773D412D97BF2C99A45741DDFD8F44E2773D41EBB2D5359DA45741A31F9774ED773D417A87B1309FA45741EC3A0E47F9773D41F2CFEAAFA1A45741FC35564C04783D416B6E1C59A4A45741BC6EF9FE0E783D41A077A6A2A7A45741427BD7AC15783D416348F130AAA457411161F62F1C783D41AAD5A6FDACA457411086425A21783D414D16CB89AFA4574148B7C5C225783D410A4DA082B2A45741A16E64CA29783D418B086540B6A45741352300E52B783D41A9D769E5B9A457410ECD36BB2D783D41148FFBE6BDA4574107F30C692E783D416B5969D8C1A457414FD10BA22E783D41A1EA1E87C5A4574105EE4E052E783D41B8023FA0C8A45741B42990422B783D416EED2C74D1A457410AA9741424783D419181C9EDE2A457419F0F44FA16783D41CAD4574C03A55741787744D30C783D413560CBC522A557413D4B7FCE08783D41A7BE080332A557413853E12507783D413512FE8239A55741BC47936407783D41C7DBE8A43DA55741D7E1A69208783D412C6DDF4244A557410F11108B0A783D412E5414374CA55741F291CCBF0D783D413E5ACCFB52A557415DFFD8DB12783D41C6DDB8CD5BA5574166B0F9C039783D41A30AF1C29DA5574129FC0A7F4A783D41D32A3B97BCA557412C3B9D8858783D41CE9506B8D4A55741,9.429259,,secondary
254,4673157,0102000020110F000016000000B28753FE8D9A3D41033E62FC5A935741EB8CB2688A9A3D410D971F365993574187034C66859A3D41375FCFD4579357419B61717E769A3D415D93D67B5493574129A2644D5D9A3D41A1331F814F93574177EFD6D0469A3D41C40874354B9357413B847FC2349A3D41E860F9B7479357410FEF238F289A3D4123D42BE444935741959265A51B9A3D416292D2DC419357418A4A6ABAD6993D418E80285C319357418CB7C394BD993D411F0065AC2A935741EE12EC28B8993D41135744A3219357410F74BB9DB2993D416C3157821B9357418188F539AC993D412904D3AC17935741EABD4720A6993D4123CF403C149357415BC6EB849C993D412EA427840F935741D7A3FBD791993D415B7679E9099357418E99D8A089993D41A64F374306935741DC1CEBE97B993D41CB6B12B9FF9257419BB437CF67993D41ADE90842F7925741AB2655765A993D417DF305EBF192574166CBC11645993D41A5E18DCDE8925741,8.501332,,secondary
290,318448513,0102000020110F000004000000439D75270D1F3D411ECCED5662655741DF4D6C2DE41E3D41E1A7F035736557416DC4FFC1D31E3D41ADBC92EF796557413171D422C81E3D41AD25D6AC7E655741,9.916799,Bajkalská,primary
239,4987942,0102000020110F0000270000007F450BC30E703D4168DFBC0876A35741B2A33CAD16703D41644C9EE976A357410976AB171F703D41A39F7CD877A357410635763B40703D41C56046357BA357415A53976A55703D419E755AED7CA357418DEE40EE68703D41F754A40C7EA35741068B1B657F703D412C3DE7F27EA3574110D5B92295703D41806229847FA357419BD792A6CC703D41C4D4B7D180A357410CB26F3AEA703D4140D424AC81A35741FD52C09EFD703D41AC35CC8982A35741E60893150E713D41F11CB89583A35741B64DD26827713D4138E738D385A357410915ACBC59713D414ABFBAD48AA35741A57390E87F713D414E0373308EA35741C271824A94713D41E9E653C98FA35741C4039FECB1713D41E951CBDB91A3574182833600C9713D419066828093A357415A8A7336DB713D4184535A4395A35741074A216EF0713D41FCEA1F5A97A35741DECF0C3B1A723D413B14137E9CA35741DC62B36033723D41728B0C6C9FA3574157F26D1C4B723D4113E0AB80A1A35741B4B9D63B57723D4124082486A2A35741CB061F5676723D418E210A66A4A3574131EFA5288E723D41878829F4A5A35741618DF39F9F723D412EA5684BA7A35741B2A2228BAF723D414B9A6B02A9A3574115783B52C1723D41F9D83F36ABA35741A4B1CDEAD6723D413F50D62CAEA35741ED3023F1F5723D41DB323CBBB2A357418B5E25BB13733D41833C5B71B6A357413596A9B53D733D41D606F581BBA35741F32B53C858733D41FF1624F2BEA35741357EF4E368733D411AAA328CC1A35741BDAC7AC876733D4168FD2A33C4A3574144BB72E67F733D4184489536C6A3574196B0130B8B733D41BB1D46BDC8A35741AE79EF2A92733D41BCA1D4D0CAA35741,9.101564,,secondary
240,22992797,0102000020110F000007000000310BA275E7993D41D40507E5F69D5741C10E9448F4993D417ABED3BBFA9D57418DF756BFF8993D419956630CFC9D5741B776A0F3009A3D41BD98CF4DFE9D57414298061D109A3D4112AF3F4A029E574186E02B711F9A3D41E2E64F41069E5741188DC4A3AC9A3D41B88BAABE269E5741,9.866849,SNP,secondary
241,23941279,0102000020110F000017000000A505EA1862983D41ABBCD738639D574112697A6D66983D414E42600B669D574103C1BC006B983D41E50EB7F7689D57412164C27271983D417E30100F6C9D57417893373D8A983D41964985F9769D57414A218561B2983D410EB8D25B889D574174EC805AC7983D4190B287A9909D57414AC79992D1983D41C4D2217E949D574190E5B458DB983D414B3BF7F1979D5741EFA75F14E7983D413FFC20EB9B9D57412EDD165DF0983D411108190B9F9D57417AC9C53DF6983D4123B2EDFCA09D57415F8CB86F05993D413816D401A69D5741ACE103E81E993D418FEEAFD0AD9D5741EC7F57C83B993D4190FB5CACB69D57416221F0A252993D41FCDBC910BE9D5741D2A16ACA5D993D41806548D5C19D5741CAF57EE668993D41BDA76E15C69D574109AFA2298A993D41C4C4E4D5D29D5741E6E5373EA9993D415A6C9F27DF9D57419CDE2F98D0993D411F41AE2CEF9D5741600F71F3DC993D411941098CF39D5741310BA275E7993D41D40507E5F69D5741,9.440688,SNP,secondary
242,23106623,0102000020110F0000260000005B57449100963D412BB2DF35249C57415D4DC8C9FF953D41D5E2608A279C57418E84931900963D419753ED162A9C57415287960602963D417FA82A302E9C5741FED8E94203963D41E130891C309C574148C37EB306963D416F91A750349C574116A783C60A963D41C21687BA389C57412083C7880C963D41F57EE0DF3A9C574196B605680F963D411AED890B3E9C57418718C4C214963D412D1BAA3F429C5741796D62621B963D41C50ACD1F479C57413E8D4F2224963D415113DE294C9C57417AD6FEF92E963D41D3FD6957519C5741D0C33DC73B963D41BAC26835569C5741CFC19AF46A963D41C0A45724659C57417FCF14618F963D41508C84C9709C5741F82BD34A9C963D41718DFA82759C5741E98FAB15A4963D4167F10FA6789C57415253E6BDB6963D41446A953A809C57412165293FC5963D41ABCE1321869C57412775F356CD963D4106EBE45C899C57418042A45DD5963D41AE651EE68C9C5741532CF7C0E0963D412165F408929C57416E016918EB963D413CA7F12D979C574119CB921701973D41ADFAAFBDA29C57414ED1F2A22A973D4104259FD4B99C5741DE47FDD44B973D419BAB166BCC9C5741CF3BD8D16E973D414BA78D02E09C5741C7B438187F973D411269456FE89C5741E54BA85282973D417103378EEA9C5741D8D75E76F0973D41ED88C11F209D5741D38F51C60E983D41821013012F9D5741C33A1EF222983D41A7702302399D57419040CB3B2E983D4155D666393F9D5741A62477BE39983D414267D91E469D57418CCC998D44983D413867B38A4D9D5741F8453CE14C983D41AB0ED886539D5741A505EA1862983D41ABBCD738639D5741,8.670661,Obrancov mieru,secondary
243,28889316,0102000020110F00000D0000005B57449100963D412BB2DF35249C57414AAF862405963D4188D3A0C41E9C57417A09842E08963D41CA37B9F71A9C5741791F962D0C963D415766325B179C574188FDF35F10963D41831F532C149C57416C8F043017963D41B03BB88C0F9C57416EA7309F1D963D4148ACA5CB0B9C574127F5556425963D4192B359DC079C5741B7CC23392A963D413083B0C0059C5741929FDA1936963D41B881B154019C574158CD778144963D4169018002FD9B574178F4E9ED62963D41D3861226F59B574197054A5B7D963D4175C17411EF9B5741,8.657385,Obrancov mieru,secondary
244,678101221,0102000020110F000002000000D53FBF0787963D417883B3D7EC9B57419F3C7A0D8D963D41C5E03295EB9B5741,8.682416,Obrancov mieru,secondary
245,678101222,0102000020110F00000200000097054A5B7D963D4175C17411EF9B5741D53FBF0787963D417883B3D7EC9B5741,8.679351,Obrancov mieru,secondary
